trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,percentage_increase,intervals
0,False,,False,,,"[0.226, 0.34, 0.346, 0.148, 0.175, 0.157, 0.301, 0.195, 0.188, 0.18, 0.317, 0.22, 0.37, 0.149]"
1,False,,True,13,0.6846033918051128,"[0.131, 0.208, 0.358, 0.329, 0.16, 0.307, 0.202, 0.371, 0.248, 0.28, 0.202, 0.248, 0.206, 0.173]"
2,True,0.2,True,14,0.6849671764716408,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
3,True,0.25,True,12,0.6870280669036841,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
4,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
5,True,0.2,True,12,0.7109478601614225,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
6,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
7,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
8,False,,False,,,"[0.109, 0.215, 0.129, 0.372, 0.348, 0.339, 0.125, 0.315, 0.184, 0.186, 0.352, 0.235, 0.251, 0.128]"
9,False,,True,13,0.7274249668616467,"[0.242, 0.182, 0.347, 0.346, 0.251, 0.338, 0.154, 0.219, 0.316, 0.357, 0.257, 0.32, 0.114, 0.211]"
10,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
11,True,0.25,True,14,0.7273679786646015,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
12,True,0.2,True,14,0.6946416186198677,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
13,True,0.2,True,13,0.6841308951719152,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
14,False,,True,11,0.7288820917644406,"[0.206, 0.187, 0.306, 0.205, 0.129, 0.223, 0.208, 0.149, 0.266, 0.338, 0.269, 0.351, 0.286, 0.134]"
15,True,0.25,True,14,0.7372504669829157,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
16,False,,True,11,0.6941579608556069,"[0.275, 0.208, 0.284, 0.372, 0.356, 0.202, 0.271, 0.265, 0.154, 0.364, 0.209, 0.148, 0.243, 0.182]"
17,False,,True,14,0.6927833840508327,"[0.13, 0.314, 0.288, 0.348, 0.205, 0.282, 0.207, 0.127, 0.232, 0.213, 0.275, 0.334, 0.268, 0.193]"
18,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
19,True,0.25,True,12,0.6765951022636418,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
20,False,,True,12,0.6820589435727169,"[0.272, 0.128, 0.284, 0.35, 0.25, 0.125, 0.276, 0.106, 0.224, 0.283, 0.172, 0.16, 0.103, 0.116]"
21,True,0.25,True,12,0.7316111447963366,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
22,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
23,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
24,False,,False,,,"[0.15, 0.116, 0.25, 0.35, 0.134, 0.28, 0.126, 0.123, 0.369, 0.365, 0.112, 0.111, 0.124, 0.353]"
25,False,,False,,,"[0.235, 0.239, 0.326, 0.127, 0.129, 0.326, 0.34, 0.37, 0.176, 0.161, 0.248, 0.134, 0.361, 0.349]"
26,False,,True,13,0.7280189269244183,"[0.173, 0.163, 0.335, 0.152, 0.342, 0.359, 0.284, 0.142, 0.299, 0.133, 0.318, 0.114, 0.259, 0.162]"
27,True,0.25,True,12,0.7243894826593015,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
28,True,0.2,True,11,0.7398614049062976,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
29,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
30,True,0.25,True,14,0.7077479197937907,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
31,False,,True,14,0.7445312319414453,"[0.145, 0.248, 0.225, 0.167, 0.182, 0.292, 0.141, 0.271, 0.292, 0.251, 0.121, 0.372, 0.15, 0.131]"
32,False,,False,,,"[0.347, 0.134, 0.366, 0.268, 0.368, 0.201, 0.276, 0.202, 0.163, 0.112, 0.171, 0.316, 0.31, 0.313]"
33,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
34,False,,True,11,0.7118074319174129,"[0.279, 0.132, 0.299, 0.275, 0.375, 0.209, 0.223, 0.189, 0.101, 0.136, 0.36, 0.192, 0.217, 0.238]"
35,False,,False,,,"[0.219, 0.214, 0.199, 0.23, 0.193, 0.23, 0.167, 0.29, 0.289, 0.37, 0.245, 0.352, 0.233, 0.276]"
36,False,,True,12,0.7071202401395151,"[0.299, 0.366, 0.162, 0.225, 0.354, 0.239, 0.314, 0.258, 0.334, 0.257, 0.361, 0.219, 0.247, 0.286]"
37,False,,True,14,0.7163440656229649,"[0.245, 0.36, 0.183, 0.256, 0.305, 0.232, 0.103, 0.195, 0.152, 0.358, 0.151, 0.223, 0.162, 0.326]"
