trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,percentage_increase,intervals
0,False,,True,12,0.5659909990831729,"[0.267, 0.222, 0.338, 0.179, 0.141, 0.25, 0.371, 0.342, 0.229, 0.104, 0.329, 0.152, 0.233, 0.19]"
1,False,,True,11,0.5555890529435481,"[0.164, 0.342, 0.169, 0.237, 0.155, 0.263, 0.252, 0.274, 0.249, 0.16, 0.263, 0.357, 0.145, 0.105]"
2,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
3,False,,False,,,"[0.34, 0.243, 0.301, 0.133, 0.16, 0.326, 0.19, 0.105, 0.302, 0.125, 0.153, 0.164, 0.316, 0.133]"
4,False,,True,12,0.5714948837927007,"[0.283, 0.188, 0.257, 0.188, 0.189, 0.302, 0.162, 0.24, 0.361, 0.318, 0.287, 0.154, 0.14, 0.311]"
5,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
6,False,,False,,,"[0.172, 0.338, 0.318, 0.322, 0.171, 0.111, 0.305, 0.334, 0.218, 0.287, 0.22, 0.211, 0.128, 0.154]"
7,True,0.2,True,14,0.5501422484310458,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
8,False,,False,,,"[0.171, 0.128, 0.267, 0.217, 0.118, 0.247, 0.302, 0.199, 0.326, 0.186, 0.308, 0.234, 0.199, 0.273]"
9,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
10,True,0.2,True,11,0.5387622036751406,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
11,False,,False,,,"[0.265, 0.147, 0.265, 0.288, 0.323, 0.29, 0.243, 0.292, 0.138, 0.34, 0.294, 0.303, 0.339, 0.285]"
12,False,,False,,,"[0.354, 0.362, 0.209, 0.255, 0.212, 0.339, 0.348, 0.215, 0.205, 0.189, 0.193, 0.336, 0.362, 0.164]"
13,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
14,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
15,True,0.25,True,12,0.5270419994052343,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
16,True,0.2,True,14,0.5711404435624243,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
17,False,,True,13,0.5336826776703157,"[0.117, 0.303, 0.362, 0.31, 0.239, 0.284, 0.371, 0.212, 0.276, 0.369, 0.198, 0.158, 0.257, 0.142]"
18,False,,False,,,"[0.191, 0.118, 0.281, 0.118, 0.2, 0.15, 0.251, 0.206, 0.37, 0.274, 0.204, 0.153, 0.124, 0.138]"
19,False,,False,,,"[0.353, 0.265, 0.353, 0.245, 0.214, 0.198, 0.117, 0.214, 0.252, 0.32, 0.162, 0.151, 0.307, 0.204]"
20,False,,False,,,"[0.304, 0.329, 0.196, 0.237, 0.271, 0.25, 0.235, 0.215, 0.194, 0.34, 0.107, 0.302, 0.277, 0.244]"
21,False,,True,11,0.5608056517598958,"[0.124, 0.366, 0.176, 0.148, 0.355, 0.338, 0.344, 0.243, 0.358, 0.37, 0.326, 0.219, 0.27, 0.225]"
22,False,,True,14,0.5643113400532143,"[0.177, 0.276, 0.354, 0.193, 0.194, 0.185, 0.233, 0.332, 0.202, 0.286, 0.271, 0.359, 0.109, 0.274]"
23,True,0.25,True,11,0.5357638159984821,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
24,True,0.25,True,11,0.5400402296035312,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
25,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
26,False,,False,,,"[0.354, 0.27, 0.244, 0.354, 0.234, 0.372, 0.206, 0.124, 0.279, 0.26, 0.307, 0.334, 0.365, 0.223]"
27,False,,False,,,"[0.31, 0.263, 0.14, 0.182, 0.143, 0.259, 0.247, 0.119, 0.155, 0.148, 0.301, 0.323, 0.325, 0.148]"
28,False,,False,,,"[0.219, 0.116, 0.354, 0.31, 0.33, 0.181, 0.158, 0.205, 0.222, 0.349, 0.304, 0.21, 0.104, 0.142]"
29,True,0.25,True,11,0.5554143043758414,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
30,True,0.25,True,12,0.5563203715550038,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
31,False,,False,,,"[0.175, 0.362, 0.231, 0.239, 0.32, 0.246, 0.13, 0.178, 0.161, 0.138, 0.169, 0.325, 0.176, 0.339]"
32,False,,True,11,0.5748070218107066,"[0.302, 0.35, 0.253, 0.261, 0.174, 0.316, 0.273, 0.105, 0.217, 0.292, 0.113, 0.104, 0.341, 0.268]"
33,False,,True,12,0.5335656779153035,"[0.324, 0.331, 0.329, 0.16, 0.168, 0.365, 0.362, 0.365, 0.357, 0.258, 0.287, 0.362, 0.324, 0.212]"
34,True,0.25,True,11,0.55951007800805,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
35,False,,False,,,"[0.207, 0.305, 0.237, 0.271, 0.155, 0.212, 0.286, 0.17, 0.155, 0.164, 0.318, 0.219, 0.325, 0.101]"
