trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,percentage_increase,intervals
0,False,,False,,,"[0.165, 0.135, 0.194, 0.207, 0.23, 0.329, 0.201, 0.261, 0.212, 0.126, 0.321, 0.111, 0.2, 0.312]"
1,False,,False,,,"[0.281, 0.142, 0.243, 0.221, 0.132, 0.348, 0.329, 0.136, 0.107, 0.187, 0.178, 0.175, 0.115, 0.175]"
2,False,,False,,,"[0.168, 0.179, 0.33, 0.257, 0.11, 0.215, 0.239, 0.331, 0.242, 0.288, 0.231, 0.127, 0.328, 0.368]"
3,False,,True,11,0.667495017178578,"[0.171, 0.149, 0.168, 0.276, 0.11, 0.35, 0.19, 0.12, 0.148, 0.222, 0.331, 0.163, 0.242, 0.33]"
4,False,,True,14,0.6392875256269392,"[0.199, 0.31, 0.353, 0.328, 0.115, 0.338, 0.237, 0.234, 0.147, 0.136, 0.281, 0.205, 0.238, 0.137]"
5,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
6,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
7,False,,True,14,0.6330057962988433,"[0.279, 0.284, 0.232, 0.346, 0.362, 0.25, 0.303, 0.34, 0.197, 0.212, 0.374, 0.236, 0.121, 0.372]"
8,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
9,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
10,True,0.25,True,12,0.6604567074952966,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
11,False,,False,,,"[0.357, 0.21, 0.295, 0.164, 0.112, 0.209, 0.355, 0.284, 0.221, 0.338, 0.152, 0.263, 0.241, 0.149]"
12,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
13,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
14,False,,True,14,0.6366740236956532,"[0.278, 0.161, 0.257, 0.18, 0.348, 0.221, 0.247, 0.122, 0.357, 0.335, 0.328, 0.213, 0.258, 0.123]"
15,False,,False,,,"[0.134, 0.129, 0.15, 0.159, 0.316, 0.301, 0.125, 0.214, 0.37, 0.268, 0.316, 0.374, 0.27, 0.322]"
16,False,,False,,,"[0.209, 0.129, 0.359, 0.102, 0.199, 0.122, 0.239, 0.334, 0.175, 0.101, 0.26, 0.108, 0.219, 0.121]"
17,False,,True,11,0.6367320004384327,"[0.142, 0.213, 0.21, 0.33, 0.101, 0.339, 0.302, 0.108, 0.196, 0.205, 0.227, 0.279, 0.245, 0.32]"
18,False,,False,,,"[0.115, 0.373, 0.209, 0.21, 0.131, 0.318, 0.108, 0.116, 0.203, 0.26, 0.119, 0.262, 0.287, 0.363]"
19,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
20,False,,False,,,"[0.237, 0.265, 0.276, 0.335, 0.288, 0.156, 0.341, 0.259, 0.337, 0.136, 0.348, 0.106, 0.257, 0.292]"
21,False,,False,,,"[0.295, 0.283, 0.32, 0.135, 0.244, 0.193, 0.161, 0.198, 0.233, 0.195, 0.316, 0.351, 0.253, 0.307]"
22,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
23,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
24,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
25,True,0.25,True,12,0.6455447996485058,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
26,False,,True,13,0.6308606892195875,"[0.276, 0.222, 0.343, 0.354, 0.116, 0.315, 0.298, 0.359, 0.35, 0.369, 0.371, 0.137, 0.195, 0.308]"
27,True,0.25,True,13,0.6462723846307197,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
28,False,,True,12,0.671092172619136,"[0.249, 0.145, 0.331, 0.286, 0.323, 0.275, 0.192, 0.17, 0.152, 0.176, 0.164, 0.173, 0.144, 0.365]"
29,False,,False,,,"[0.231, 0.241, 0.238, 0.367, 0.225, 0.12, 0.223, 0.133, 0.365, 0.236, 0.303, 0.355, 0.317, 0.284]"
30,True,0.2,True,11,0.6621538334641859,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
31,False,,True,13,0.6662943179091938,"[0.161, 0.341, 0.118, 0.343, 0.229, 0.244, 0.112, 0.344, 0.188, 0.104, 0.154, 0.281, 0.355, 0.112]"
32,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
33,True,0.2,True,11,0.6596160466294836,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
34,False,,True,14,0.6327967123112844,"[0.304, 0.361, 0.15, 0.283, 0.262, 0.256, 0.276, 0.37, 0.24, 0.152, 0.23, 0.248, 0.185, 0.134]"
35,True,0.2,True,13,0.6511454740102435,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
36,False,,True,12,0.656450726069317,"[0.31, 0.173, 0.354, 0.185, 0.156, 0.101, 0.314, 0.347, 0.329, 0.198, 0.33, 0.278, 0.344, 0.296]"
37,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
38,False,,False,,,"[0.153, 0.228, 0.312, 0.131, 0.249, 0.134, 0.288, 0.148, 0.146, 0.298, 0.262, 0.164, 0.154, 0.294]"
39,True,0.25,True,12,0.6366196998826409,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
40,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
41,True,0.25,True,11,0.6276234242238177,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
42,True,0.2,True,12,0.6257861696875615,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
43,False,,False,,,"[0.36, 0.135, 0.356, 0.213, 0.278, 0.216, 0.316, 0.286, 0.141, 0.17, 0.352, 0.331, 0.169, 0.22]"
