trial_num,periodic,chosen_IOI,has_high_intensity,high_intensity_index,percentage_increase,intervals
0,False,,False,,,"[0.194, 0.274, 0.299, 0.2, 0.334, 0.294, 0.195, 0.346, 0.329, 0.159, 0.371, 0.359, 0.374, 0.174]"
1,False,,True,13,0.5464654910708827,"[0.157, 0.267, 0.17, 0.266, 0.114, 0.143, 0.226, 0.159, 0.186, 0.352, 0.353, 0.23, 0.164, 0.37]"
2,False,,True,12,0.5658853732870411,"[0.232, 0.158, 0.182, 0.311, 0.339, 0.232, 0.169, 0.18, 0.112, 0.295, 0.353, 0.186, 0.307, 0.307]"
3,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
4,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
5,False,,False,,,"[0.168, 0.303, 0.181, 0.191, 0.1, 0.235, 0.187, 0.323, 0.266, 0.282, 0.109, 0.135, 0.299, 0.232]"
6,True,0.25,True,12,0.5468289442050442,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
7,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
8,False,,False,,,"[0.109, 0.182, 0.165, 0.245, 0.371, 0.27, 0.114, 0.153, 0.312, 0.343, 0.325, 0.189, 0.373, 0.285]"
9,False,,False,,,"[0.132, 0.317, 0.292, 0.156, 0.342, 0.122, 0.362, 0.136, 0.211, 0.297, 0.233, 0.3, 0.359, 0.211]"
10,True,0.2,True,12,0.5283279147810566,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
11,True,0.2,True,12,0.5713407147628938,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
12,False,,False,,,"[0.302, 0.352, 0.329, 0.127, 0.279, 0.272, 0.123, 0.304, 0.3, 0.189, 0.339, 0.305, 0.162, 0.293]"
13,False,,True,12,0.5455981150481185,"[0.108, 0.365, 0.338, 0.248, 0.132, 0.134, 0.325, 0.314, 0.37, 0.229, 0.152, 0.351, 0.317, 0.29]"
14,True,0.25,True,11,0.5561392465839956,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
15,True,0.2,True,14,0.5609999578038184,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
16,False,,True,11,0.5684098693153011,"[0.325, 0.191, 0.321, 0.153, 0.264, 0.326, 0.162, 0.19, 0.167, 0.311, 0.324, 0.359, 0.243, 0.244]"
17,False,,False,,,"[0.191, 0.328, 0.11, 0.19, 0.251, 0.191, 0.366, 0.102, 0.197, 0.333, 0.312, 0.262, 0.237, 0.264]"
18,False,,True,14,0.530703491112178,"[0.176, 0.324, 0.364, 0.24, 0.351, 0.124, 0.115, 0.365, 0.113, 0.138, 0.16, 0.201, 0.323, 0.147]"
19,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
20,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
21,False,,False,,,"[0.296, 0.147, 0.365, 0.332, 0.339, 0.371, 0.118, 0.174, 0.224, 0.137, 0.352, 0.279, 0.295, 0.166]"
22,False,,False,,,"[0.198, 0.314, 0.245, 0.142, 0.235, 0.184, 0.123, 0.351, 0.364, 0.212, 0.158, 0.286, 0.183, 0.247]"
23,False,,True,13,0.5436222619512618,"[0.36, 0.207, 0.197, 0.321, 0.221, 0.249, 0.262, 0.148, 0.225, 0.353, 0.126, 0.269, 0.245, 0.357]"
24,True,0.25,True,11,0.5543054209263832,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
25,False,,False,,,"[0.262, 0.238, 0.173, 0.353, 0.25, 0.208, 0.23, 0.261, 0.131, 0.295, 0.292, 0.362, 0.349, 0.242]"
26,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
27,True,0.2,True,12,0.5305084888112799,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
28,False,,False,,,"[0.251, 0.354, 0.239, 0.173, 0.108, 0.306, 0.344, 0.15, 0.329, 0.265, 0.186, 0.112, 0.298, 0.313]"
29,True,0.25,False,,,"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]"
30,True,0.2,True,14,0.5528832410843665,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
31,False,,True,14,0.5505280231690306,"[0.207, 0.119, 0.264, 0.16, 0.11, 0.168, 0.326, 0.349, 0.254, 0.347, 0.178, 0.357, 0.201, 0.281]"
32,True,0.2,True,12,0.5312843872642845,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
33,False,,False,,,"[0.25, 0.254, 0.14, 0.219, 0.207, 0.364, 0.314, 0.361, 0.211, 0.215, 0.326, 0.277, 0.358, 0.117]"
34,True,0.2,False,,,"[0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2]"
35,False,,True,13,0.5256043347981847,"[0.134, 0.316, 0.283, 0.372, 0.172, 0.243, 0.302, 0.172, 0.206, 0.102, 0.32, 0.338, 0.352, 0.238]"
